customer_id,gender,senior_citizen,partner,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST00262,Male,0,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,95.9,1440.3,Yes
CUST00263,Female,0,No,1,Month-to-month,No,No,No,Yes,Bank transfer,18.0,17.22,No
CUST00264,Female,0,Yes,71,Two year,No,Yes,No internet service,Yes,Bank transfer,79.7,5254.5,No
CUST00265,Male,0,No,14,One year,DSL,No internet service,No,Yes,Electronic check,32.23,437.2,No
CUST00266,Male,1,No,6,One year,Fiber optic,No,No,No,Electronic check,64.82,352.9,Yes
CUST00267,Female,1,No,12,One year,Fiber optic,Yes,No,No,Electronic check,57.21,672.15,No
CUST00268,Female,0,No,39,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,81.54,3090.41,No
CUST00269,Male,0,Yes,7,Month-to-month,Fiber optic,No,No,Yes,Electronic check,70.7,456.0,Yes
CUST00270,Female,0,No,4,Two year,Fiber optic,No,No internet service,No,Credit card,98.63,366.84,No
CUST00271,Female,0,Yes,2,Two year,Fiber optic,No,No,Yes,Electronic check,49.95,97.97,No
CUST00272,Female,0,No,7,Two year,No,No,No internet service,No,Credit card,82.73,565.98,No
CUST00273,Male,0,Yes,30,Two year,DSL,No,No internet service,Yes,Bank transfer,69.06,2033.22,No
CUST00274,Male,1,Yes,12,Month-to-month,No,No,No,Yes,Electronic check,24.12,269.82,Yes
CUST00275,Male,1,No,5,Month-to-month,Fiber optic,No internet service,Yes,Yes,Mailed check,42.03,209.51,Yes
CUST00276,Male,0,Yes,3,One year,Fiber optic,No,Yes,No,Electronic check,61.25,178.52,Yes
CUST00277,Male,0,Yes,8,One year,No,Yes,Yes,Yes,Credit card,92.81,673.07,No
CUST00278,Female,0,Yes,56,One year,Fiber optic,Yes,Yes,Yes,Credit card,76.59,4065.04,No
CUST00279,Male,0,No,8,One year,Fiber optic,Yes,Yes,Yes,Electronic check,35.81,276.87,No
CUST00280,Female,0,No,72,Two year,Fiber optic,No,No,No,Credit card,61.49,4059.22,No
CUST00281,Female,0,No,13,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,115.45,1486.11,Yes
CUST00282,Male,0,No,3,Month-to-month,No,No,No,Yes,Electronic check,67.78,198.34,Yes
CUST00283,Male,0,Yes,44,Month-to-month,No,No,No internet service,Yes,Bank transfer,56.82,2270.43,No
CUST00284,Male,0,No,12,One year,DSL,No,No,No,Bank transfer,77.29,919.43,No
CUST00285,Male,1,No,24,Month-to-month,DSL,No,No internet service,No,Electronic check,84.08,1897.73,Yes
CUST00286,Male,0,No,72,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,53.6,3647.9,Yes
CUST00287,Female,0,Yes,1,Month-to-month,DSL,No,No,No,Electronic check,77.56,75.88,Yes
CUST00288,Male,0,Yes,2,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,56.78,109.52,No
CUST00289,Female,0,Yes,25,One year,DSL,No,No,Yes,Electronic check,82.98,1957.82,No
CUST00290,Male,1,Yes,6,Month-to-month,Fiber optic,No,No,No,Credit card,69.24,384.68,Yes
CUST00291,Male,0,Yes,4,Month-to-month,DSL,No internet service,Yes,No,Bank transfer,77.05,293.31,No
CUST00292,Female,1,Yes,0,Two year,DSL,No,Yes,Yes,Electronic check,46.02,0.0,Yes
CUST00293,Male,0,Yes,0,Month-to-month,Fiber optic,No,No,Yes,Electronic check,44.47,0.0,Yes
CUST00294,Male,0,Yes,29,Month-to-month,Fiber optic,No,No,No,Electronic check,88.64,2469.04,Yes
CUST00295,Female,0,No,2,Month-to-month,No,No,No,Yes,Bank transfer,63.02,121.22,No
CUST00296,Male,0,No,12,One year,No,No,Yes,No,Electronic check,72.13,820.18,No
CUST00297,Male,0,Yes,18,Month-to-month,Fiber optic,No,No,Yes,Credit card,57.34,986.9,No
CUST00298,Male,1,No,11,One year,DSL,Yes,Yes,Yes,Credit card,87.47,893.72,No
CUST00299,Male,0,No,0,Month-to-month,No,No internet service,No internet service,Yes,Bank transfer,49.8,0.0,No
CUST00300,Male,0,No,30,Month-to-month,No,No,No internet service,No,Electronic check,61.61,1775.65,Yes
CUST00301,Female,0,No,0,Month-to-month,No,No,Yes,No,Mailed check,84.65,0.0,Yes
CUST00302,Female,0,Yes,28,Month-to-month,DSL,No,Yes,Yes,Mailed check,94.32,2394.08,No
CUST00303,Male,0,No,44,One year,No,No,No,Yes,Bank transfer,51.91,2112.12,No
CUST00304,Female,1,No,11,One year,DSL,No,Yes,Yes,Bank transfer,113.99,1152.87,No
CUST00305,Female,0,Yes,15,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,72.83,1024.07,No
CUST00306,Male,1,No,12,Month-to-month,No,Yes,No,Yes,Mailed check,38.93,437.79,No
CUST00307,Male,0,No,9,Month-to-month,DSL,Yes,Yes,Yes,Credit card,74.23,609.07,No
CUST00308,Female,0,Yes,43,One year,No,No internet service,Yes,No,Electronic check,55.43,2203.89,No
CUST00309,Female,0,No,44,Month-to-month,DSL,No internet service,No,No,Mailed check,75.85,3005.18,No
CUST00310,Female,0,Yes,8,Month-to-month,No,Yes,No,Yes,Credit card,63.93,478.25,No
CUST00311,Male,0,No,19,Month-to-month,DSL,No,No,No,Electronic check,66.86,1244.48,No
CUST00312,Female,0,Yes,52,Month-to-month,No,Yes,Yes,Yes,Bank transfer,42.21,2033.85,Yes
CUST00313,Female,0,Yes,65,Two year,DSL,No internet service,Yes,Yes,Credit card,89.75,5625.69,No
CUST00314,Female,0,No,14,Two year,Fiber optic,Yes,No,No,Bank transfer,36.1,459.83,No
CUST00315,Male,0,Yes,12,One year,Fiber optic,Yes,No,Yes,Electronic check,37.28,403.17,Yes
CUST00316,Female,0,Yes,6,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,74.18,422.75,No
CUST00317,Male,0,Yes,63,Month-to-month,DSL,No,Yes,Yes,Electronic check,105.07,6262.94,Yes
CUST00318,Male,1,Yes,3,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,56.19,154.94,Yes
CUST00319,Male,0,No,17,Month-to-month,DSL,No,No,No,Credit card,82.52,1302.76,No
CUST00320,Female,0,Yes,6,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,91.83,497.57,Yes
CUST00321,Male,0,No,6,One year,DSL,No,No,No,Electronic check,85.37,501.86,No
CUST00322,Male,0,Yes,10,One year,No,Yes,Yes,Yes,Credit card,57.22,532.22,No
CUST00323,Female,0,Yes,72,Month-to-month,DSL,Yes,No,No,Bank transfer,37.72,2503.86,No
CUST00324,Male,1,Yes,1,Two year,DSL,No internet service,No,No,Electronic check,18.0,17.65,Yes
CUST00325,Male,0,No,17,One year,DSL,No internet service,No,Yes,Mailed check,58.43,897.88,No
CUST00326,Male,0,Yes,1,One year,Fiber optic,No internet service,Yes,No,Electronic check,94.45,87.69,Yes
CUST00327,Male,0,Yes,3,One year,DSL,No,Yes,No,Credit card,36.9,102.54,No
CUST00328,Male,0,Yes,11,Month-to-month,Fiber optic,No,Yes,No,Mailed check,82.51,840.72,No
CUST00329,Male,0,No,14,Month-to-month,No,No,No internet service,No,Credit card,41.25,520.41,Yes
CUST00330,Female,0,Yes,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,67.65,336.04,Yes
CUST00331,Female,0,No,7,One year,Fiber optic,Yes,Yes,Yes,Credit card,82.69,570.97,No
CUST00332,Male,0,Yes,1,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,48.51,45.67,No
CUST00333,Male,0,Yes,7,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,69.26,457.93,Yes
CUST00334,Female,0,Yes,67,Month-to-month,DSL,No,No,Yes,Credit card,54.62,3485.4,No
CUST00335,Female,0,Yes,57,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,82.63,4464.2,No
CUST00336,Male,0,No,8,Two year,DSL,Yes,No,Yes,Bank transfer,70.88,554.52,No
CUST00337,Male,0,No,16,One year,Fiber optic,No internet service,Yes,No,Bank transfer,66.41,1008.2,No
CUST00338,Male,0,Yes,48,Month-to-month,Fiber optic,No internet service,No,No,Credit card,103.96,4585.3,No
CUST00339,Female,0,Yes,0,Month-to-month,No,No,Yes,Yes,Electronic check,81.56,0.0,No
CUST00340,Female,0,Yes,33,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,47.74,1562.54,No
CUST00341,Female,0,Yes,59,Month-to-month,Fiber optic,No,No,Yes,Credit card,62.85,3355.28,Yes
CUST00342,Male,0,Yes,1,Month-to-month,DSL,No,No,No,Credit card,63.1,62.45,No
CUST00343,Female,1,No,3,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,67.01,194.81,Yes
CUST00344,Male,0,Yes,64,Month-to-month,No,Yes,No,No,Credit card,120.0,7222.81,Yes
CUST00345,Male,0,No,15,One year,Fiber optic,No,Yes,No,Electronic check,74.27,1023.5,Yes
CUST00346,Male,0,Yes,0,One year,Fiber optic,Yes,Yes,No,Credit card,18.0,0.0,No
CUST00347,Female,0,Yes,5,Month-to-month,No,No,No,Yes,Electronic check,51.43,245.06,Yes
CUST00348,Female,0,Yes,11,Month-to-month,Fiber optic,Yes,No internet service,Yes,Electronic check,18.0,191.21,No
CUST00349,Male,0,Yes,23,One year,Fiber optic,No internet service,No internet service,No,Mailed check,56.76,1265.2,No
CUST00350,Male,0,Yes,26,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,18.0,442.13,Yes
CUST00351,Male,0,Yes,72,Two year,Fiber optic,No,No,Yes,Mailed check,43.21,2916.36,No
CUST00352,Female,1,Yes,6,One year,DSL,No,No,Yes,Mailed check,26.98,158.13,Yes
CUST00353,Female,1,No,15,Month-to-month,No,No internet service,No,Yes,Electronic check,74.6,1110.65,No
CUST00354,Male,0,Yes,15,Month-to-month,Fiber optic,No,No,No,Electronic check,65.01,966.81,Yes
CUST00355,Male,0,No,10,One year,DSL,Yes,Yes,Yes,Bank transfer,72.57,693.16,No
CUST00356,Female,0,Yes,3,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,62.39,169.93,No
CUST00357,Male,0,No,72,One year,Fiber optic,No,Yes,No,Mailed check,30.14,1968.98,No
CUST00358,Male,0,Yes,38,Two year,DSL,No,No,Yes,Bank transfer,77.84,2781.26,No
CUST00359,Female,0,Yes,13,One year,Fiber optic,Yes,No,No,Credit card,113.06,1430.52,Yes
CUST00360,Female,0,No,18,Month-to-month,No,No,No,No,Bank transfer,75.23,1286.07,Yes
CUST00361,Female,1,Yes,5,One year,No,Yes,No internet service,No,Electronic check,54.35,261.62,No
CUST00362,Male,0,No,15,Month-to-month,No,No internet service,No internet service,No,Credit card,29.3,432.61,No
CUST00363,Male,0,No,23,Month-to-month,No,Yes,Yes,Yes,Credit card,42.3,879.53,No
CUST00364,Female,0,Yes,14,Two year,DSL,Yes,No,Yes,Mailed check,76.33,1060.48,No
CUST00365,Female,0,No,72,Month-to-month,Fiber optic,No,No,Yes,Credit card,91.83,6169.37,No
CUST00366,Male,0,No,18,Two year,No,No,No internet service,Yes,Mailed check,71.52,1164.65,No
CUST00367,Female,0,No,9,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,85.0,752.41,No
CUST00368,Female,1,No,29,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,82.69,2382.22,No
CUST00369,Female,0,Yes,3,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,77.66,227.59,No
CUST00370,Male,0,Yes,9,Month-to-month,Fiber optic,Yes,No internet service,Yes,Electronic check,48.54,428.32,No
CUST00371,Female,0,No,8,Month-to-month,No,No internet service,No internet service,Yes,Electronic check,69.35,547.66,No
CUST00372,Male,0,Yes,11,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,43.79,458.68,Yes
CUST00373,Female,0,Yes,30,One year,Fiber optic,No,No internet service,No,Electronic check,65.44,1900.47,Yes
CUST00374,Male,0,No,13,Month-to-month,No,No internet service,Yes,Yes,Mailed check,73.27,884.54,No
CUST00375,Male,0,No,31,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,106.97,3067.27,No
CUST00376,Female,0,Yes,17,Two year,DSL,Yes,No,No,Electronic check,32.26,526.97,No
CUST00377,Male,0,No,8,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,77.04,599.96,Yes
CUST00378,Male,0,Yes,33,Two year,No,No internet service,Yes,No,Electronic check,102.03,3164.01,Yes
CUST00379,Female,1,Yes,5,Month-to-month,Fiber optic,No,No internet service,No,Mailed check,83.97,394.67,Yes
CUST00380,Male,0,No,5,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,85.82,427.14,Yes
CUST00381,Female,0,No,14,One year,Fiber optic,No,No internet service,Yes,Electronic check,79.69,1061.94,Yes
CUST00382,Female,0,Yes,6,One year,DSL,Yes,Yes,No,Electronic check,97.46,583.96,No
CUST00383,Male,0,Yes,0,Two year,No,Yes,No,No,Bank transfer,37.81,0.0,No
CUST00384,Male,0,Yes,20,One year,No,No,No,Yes,Bank transfer,30.35,585.13,No
CUST00385,Male,0,No,14,Two year,DSL,No,No internet service,No,Electronic check,64.84,817.81,No
CUST00386,Male,0,Yes,11,Month-to-month,DSL,Yes,Yes,No,Mailed check,18.0,184.06,No
CUST00387,Female,0,Yes,68,Month-to-month,No,Yes,No,No,Electronic check,95.77,6133.11,No
CUST00388,Female,0,No,16,One year,No,No,Yes,No,Credit card,95.52,1475.26,No
CUST00389,Female,0,Yes,39,Two year,No,No,No,No,Credit card,54.17,1984.93,No
CUST00390,Male,0,Yes,3,Two year,No,No,Yes,Yes,Electronic check,55.73,164.31,No
CUST00391,Female,0,No,16,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,63.19,976.96,Yes
CUST00392,Female,0,No,40,Month-to-month,Fiber optic,Yes,No,No,Credit card,66.3,2478.87,No
CUST00393,Female,0,No,17,One year,Fiber optic,Yes,No,Yes,Mailed check,68.18,1134.07,No
CUST00394,Male,1,Yes,25,Month-to-month,DSL,No internet service,Yes,Yes,Mailed check,78.96,1836.43,No
CUST00395,Male,1,No,9,Two year,Fiber optic,No,Yes,Yes,Mailed check,60.68,494.94,No
CUST00396,Male,0,No,1,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,88.58,81.25,Yes
CUST00397,Male,0,Yes,12,Month-to-month,Fiber optic,No internet service,Yes,Yes,Credit card,76.15,822.67,Yes
CUST00398,Female,0,No,10,One year,Fiber optic,No,Yes,No,Credit card,49.83,489.95,No
CUST00399,Male,0,Yes,40,One year,Fiber optic,Yes,Yes,No,Bank transfer,98.38,3788.46,No
CUST00400,Female,0,No,5,Month-to-month,DSL,No internet service,No internet service,Yes,Mailed check,31.04,148.54,No
CUST00401,Male,0,No,68,Two year,DSL,Yes,Yes,No,Mailed check,62.7,4119.51,No
CUST00402,Female,0,No,63,Month-to-month,DSL,No,No internet service,No,Mailed check,89.17,5423.11,No
CUST00403,Male,0,Yes,5,Two year,DSL,No,No internet service,Yes,Credit card,46.92,224.41,Yes
CUST00404,Female,1,No,8,Month-to-month,No,No,No,Yes,Bank transfer,72.74,572.75,No
CUST00405,Female,0,Yes,45,Two year,DSL,No,No,Yes,Mailed check,78.58,3338.41,No
CUST00406,Male,0,No,67,Month-to-month,DSL,No,No,No,Electronic check,43.49,2856.95,No
CUST00407,Male,0,No,11,Month-to-month,Fiber optic,No,No,Yes,Mailed check,63.19,680.26,No
CUST00408,Male,0,Yes,7,Two year,Fiber optic,No internet service,No,Yes,Credit card,61.09,393.4,No
CUST00409,Male,1,Yes,14,Month-to-month,DSL,Yes,No internet service,Yes,Mailed check,51.21,677.78,No
CUST00410,Male,0,No,23,Month-to-month,Fiber optic,No internet service,Yes,No,Electronic check,120.0,2714.44,Yes
CUST00411,Male,0,Yes,6,Two year,Fiber optic,Yes,No,No,Electronic check,45.92,270.86,No
CUST00412,Male,0,No,26,Two year,DSL,Yes,Yes,Yes,Mailed check,90.12,2114.43,No
CUST00413,Male,0,Yes,1,One year,DSL,No internet service,No,No,Credit card,55.18,50.89,No
CUST00414,Female,0,No,1,One year,No,No,No,Yes,Credit card,37.83,35.65,Yes
CUST00415,Female,0,Yes,9,Month-to-month,No,Yes,Yes,No,Credit card,67.57,550.18,No
CUST00416,Male,0,No,8,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,81.23,601.79,Yes
CUST00417,Female,0,No,7,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,88.01,570.38,No
CUST00418,Female,0,No,13,One year,Fiber optic,No,No,No,Bank transfer,104.06,1246.53,Yes
CUST00419,Male,0,Yes,7,One year,Fiber optic,No,No internet service,No,Mailed check,120.0,789.32,No
CUST00420,Male,0,No,4,One year,DSL,No internet service,No,Yes,Bank transfer,71.26,279.71,No
CUST00421,Female,0,Yes,7,One year,Fiber optic,Yes,No,Yes,Mailed check,48.42,313.32,Yes
CUST00422,Male,0,No,72,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,76.32,5265.38,No
CUST00423,Female,0,No,10,Month-to-month,DSL,Yes,Yes,No,Electronic check,58.34,557.59,No
CUST00424,Male,0,Yes,11,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,88.15,952.0,No
CUST00425,Female,0,Yes,17,Month-to-month,No,No internet service,No,No,Credit card,32.57,520.14,Yes
CUST00426,Male,0,Yes,72,Month-to-month,DSL,No internet service,No,No,Credit card,120.0,7969.16,No
CUST00427,Female,0,No,5,Two year,No,No,No internet service,Yes,Mailed check,86.4,427.31,No
CUST00428,Male,0,No,22,Month-to-month,DSL,No,No,No,Electronic check,22.9,495.38,No
CUST00429,Female,0,Yes,25,Month-to-month,No,No internet service,No,Yes,Credit card,47.27,1137.02,No
CUST00430,Female,1,Yes,18,Month-to-month,DSL,Yes,Yes,No,Bank transfer,85.4,1397.81,No
CUST00431,Male,0,No,1,One year,DSL,Yes,Yes,No,Mailed check,94.41,85.12,No
CUST00432,Female,0,No,22,One year,Fiber optic,No,Yes,Yes,Bank transfer,33.19,670.5,No
CUST00433,Female,0,Yes,1,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,82.83,76.18,Yes
CUST00434,Male,1,Yes,18,Month-to-month,No,No,No,No,Mailed check,18.0,296.01,Yes
CUST00435,Female,0,Yes,26,One year,Fiber optic,No,Yes,Yes,Credit card,62.77,1511.61,No
CUST00436,Female,1,No,4,Month-to-month,DSL,Yes,No,Yes,Electronic check,92.8,346.62,No
CUST00437,Female,1,No,36,Two year,Fiber optic,No,No,Yes,Electronic check,51.21,1798.29,Yes
CUST00438,Male,0,Yes,0,One year,Fiber optic,No internet service,Yes,Yes,Electronic check,27.33,0.0,No
CUST00439,Female,0,No,37,Month-to-month,DSL,No,No,Yes,Electronic check,68.66,2312.89,No
CUST00440,Male,0,Yes,12,Month-to-month,Fiber optic,No,No,Yes,Electronic check,49.88,597.19,No
CUST00441,Female,0,No,4,Two year,Fiber optic,No,Yes,Yes,Electronic check,80.74,314.96,Yes
CUST00442,Male,0,Yes,2,Month-to-month,No,No,No,No,Electronic check,42.87,78.57,No
CUST00443,Female,0,No,61,Month-to-month,No,No,Yes,Yes,Electronic check,45.68,2542.52,Yes
CUST00444,Male,0,Yes,1,Two year,DSL,No,No,Yes,Electronic check,18.0,16.36,No
CUST00445,Female,0,Yes,4,Two year,Fiber optic,No,No internet service,Yes,Electronic check,69.25,269.57,Yes
CUST00446,Female,0,No,8,Two year,Fiber optic,Yes,No,Yes,Bank transfer,60.98,450.58,No
CUST00447,Male,0,Yes,19,One year,Fiber optic,No internet service,Yes,Yes,Bank transfer,35.29,608.35,No
CUST00448,Female,0,No,15,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,69.84,987.03,No
CUST00449,Female,0,No,2,Month-to-month,No,No,Yes,Yes,Bank transfer,90.68,176.08,No
CUST00450,Female,0,No,6,One year,Fiber optic,Yes,Yes,Yes,Credit card,59.61,332.79,No
CUST00451,Male,0,Yes,5,One year,No,No,No,No,Credit card,71.7,339.95,No
CUST00452,Male,0,Yes,4,Month-to-month,No,No,Yes,No,Electronic check,71.83,264.12,No
CUST00453,Female,0,No,10,Two year,No,Yes,Yes,Yes,Credit card,34.89,328.98,No
CUST00454,Male,1,Yes,24,Month-to-month,No,Yes,No,No,Mailed check,116.41,2614.74,No
CUST00455,Female,0,No,4,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,53.23,200.87,Yes
CUST00456,Male,0,No,9,Month-to-month,DSL,No,Yes,No,Electronic check,81.4,693.46,No
CUST00457,Male,0,No,9,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,84.23,689.26,No
CUST00458,Male,0,No,72,Month-to-month,DSL,No,No internet service,No,Mailed check,61.51,4027.2,Yes
CUST00459,Female,0,Yes,61,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,80.17,4528.78,No
CUST00460,Female,1,No,32,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,71.15,2075.48,No
CUST00461,Male,0,No,5,One year,Fiber optic,No,No,Yes,Electronic check,29.56,136.76,No
CUST00462,Male,1,Yes,1,One year,No,No internet service,No,Yes,Electronic check,56.69,51.16,Yes
CUST00463,Male,1,Yes,7,One year,No,No internet service,Yes,No,Electronic check,49.69,325.25,No
CUST00464,Male,0,No,6,Two year,DSL,No internet service,Yes,No,Mailed check,53.46,295.53,No
CUST00465,Female,0,No,14,Month-to-month,Fiber optic,No,No,Yes,Credit card,32.4,448.71,Yes
CUST00466,Male,0,No,30,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,93.16,2755.16,No
CUST00467,Male,0,No,39,Two year,Fiber optic,No,No,No,Credit card,105.05,3810.34,No
CUST00468,Male,0,No,37,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Bank transfer,89.45,3136.05,No
CUST00469,Male,0,No,8,Two year,Fiber optic,No,No,Yes,Mailed check,96.76,770.66,No
CUST00470,Female,0,No,23,Month-to-month,Fiber optic,Yes,No internet service,Yes,Mailed check,56.38,1235.03,No
CUST00471,Female,0,Yes,7,Two year,No,No,No,Yes,Mailed check,49.09,338.42,No
CUST00472,Female,0,Yes,1,Month-to-month,No,No internet service,No internet service,Yes,Mailed check,45.54,44.75,Yes
CUST00473,Female,0,No,24,Two year,DSL,No,Yes,Yes,Credit card,81.1,1934.97,No
CUST00474,Male,1,No,0,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,70.68,0.0,No
CUST00475,Female,0,Yes,10,Two year,Fiber optic,Yes,Yes,No,Electronic check,63.07,570.37,No
CUST00476,Female,0,No,7,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,97.38,620.58,No
CUST00477,Male,0,Yes,23,One year,DSL,No,No,No,Credit card,75.12,1653.69,No
CUST00478,Female,0,Yes,29,Two year,Fiber optic,No,No,No,Mailed check,44.03,1216.89,Yes
CUST00479,Female,1,No,7,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,47.98,312.3,No
CUST00480,Female,0,Yes,33,One year,DSL,No internet service,No internet service,No,Electronic check,82.05,2504.23,No
CUST00481,Female,0,No,6,One year,Fiber optic,No internet service,No,No,Mailed check,91.04,530.37,Yes
CUST00482,Female,0,No,11,Month-to-month,Fiber optic,No internet service,No internet service,No,Electronic check,78.79,809.53,No
CUST00483,Female,0,No,25,One year,DSL,Yes,No internet service,Yes,Electronic check,112.42,2699.19,No
CUST00484,Male,0,Yes,23,One year,DSL,Yes,No,No,Bank transfer,105.88,2365.18,No
CUST00485,Male,0,No,72,Two year,No,No internet service,Yes,Yes,Electronic check,76.03,5162.39,No
CUST00486,Male,0,No,5,Month-to-month,DSL,No internet service,Yes,Yes,Bank transfer,44.04,202.44,No
CUST00487,Male,0,Yes,21,Month-to-month,No,No,No,Yes,Credit card,32.25,667.82,No
CUST00488,Female,0,Yes,18,Two year,Fiber optic,Yes,No,Yes,Electronic check,55.32,905.5,No
CUST00489,Female,0,No,49,Two year,DSL,No,No,Yes,Bank transfer,83.83,4037.62,No
CUST00490,Female,0,Yes,3,Month-to-month,DSL,No,No,No,Mailed check,110.67,326.59,Yes
CUST00491,Female,0,No,27,One year,DSL,No,Yes,No,Electronic check,75.44,1949.5,No
CUST00492,Female,0,No,16,Month-to-month,DSL,Yes,No,Yes,Bank transfer,94.22,1451.66,No
